,Now,Title,View,Coment,Like,Subscriber
88,2020/05/12 21:12:24,[캐나다 유학] 캐나다 컬리지 경영학과 리뷰 + 코로나 온라인 수업ㅣCANADA COLLEGE Business Administration Amid COVID-19,['66'],,4,구독자 212명
89,2020/05/12 21:12:37,[영화리뷰/결말포함] 자신의 발명품이 개무시당하자 미래를 보는 기계를 만들어버리는데..,['141'],,4,
90,2020/05/12 21:12:53,삼성 무풍갤러리 에어컨 VS 엘지 휘센 에어컨 렌탈 비교리뷰14탄!,['121'],,11,구독자 287명
91,2020/05/12 21:13:07,"[철마의 겜 리뷰] 만약 60초 후, 지구가 멸망한다면 당신은 무엇을 하시겠습니까?",['40'],,8,구독자 324명
92,2020/05/12 21:13:20,더킹 영원의군주 8회 리뷰,['390'],,27,구독자 67명
93,2020/05/12 21:13:33,[기몌리뷰] 외모 비수기에서 외모 성수기로! 🤩 하이코? 미쥬코? 슈퍼미쥬코? 코필러 쁘띠 시술로 수술같은 효과가 가능하다?! / 브이로그 VLOG,['104'],,13,10000.0
94,2020/05/12 21:13:46,지난 연주 리뷰 1차,['99'],,13,구독자 53명
95,2020/05/12 21:14:12,깐달걀 피부 만들어주는 DPC 핑크 아우라 쿠션 리뷰[커버력 좋은 쿠션 추천]  | 파우더룸(POWDERROOM),['31'],,3,
96,2020/05/12 21:14:24,동대문 최강맛집 블로그리뷰 3000개 닭한마리집 포장해서 먹어봤습니다.,['35'],,10,구독자 738명
97,2020/05/12 21:14:37,[ENG] 삐아 신상! 라스트 스킨 3종 리뷰 / Bbia Last Skin Review,['97'],,11,5000.0
98,2020/05/12 21:14:50,해 리뷰 Sun review (해 감상 전문가의 꿀팁 아낌없이 제공합니다!!),['64'],,7,1000.0
99,2020/05/12 21:15:03,[Live] 본격 K리그 토크쇼 ㅋㅋㅋ | 개막 라운드 리뷰,['490'],,37,8000.0
100,2020/05/12 21:15:15,[온라인 미술수업] 11편- 작품리뷰(손바닥 자기소개),['63'],,3,구독자 532명
101,2020/05/12 21:15:28,[책 소개 / 독서리뷰] 사람의 탈 by 조정래 장편소설 (출판사 문학동네),['36'],,5,2000.0
102,2020/05/12 21:15:41,[게임/리뷰] 반교 (Detention),['20'],,5,
103,2020/05/12 21:15:54,시원한 캠핑을 위한 ❄급속 파워 제빙기❄ 리뷰/코드26 아이스메이커/MIM12KB/절전형 얼음 생성/이동형 미니제빙기/7분얼음/여름 캠핑 용품/도그힐링캠핑/4K,['39'],,7,구독자 244명
104,2020/05/12 21:16:07,[기념일리뷰#2]청각장애유튜버 주작남이 어린이날 선물을 받았습니다/the hearing impaired YouTuber I got a gift for Children's Day.,['1093'],,5,1000.0
105,2020/05/12 21:16:19,섀더 리뷰,['20'],,2,구독자 8명
106,2020/05/12 21:16:32,전장의 발큐리아 4 리뷰: 1장,['4'],,1,구독자 99명
107,2020/05/12 21:16:46,(재업)커피콩 말고 커피껍질 리뷰는 처음 보셨죠? All about Cascara Tea,['59'],,9,6000.0
108,2020/05/12 21:16:59,퍼스트미트 다이어트생선 틸라피아 솔직리뷰,['7'],,1,구독자 184명
109,2020/05/12 21:17:12,🌷국제커플 이별리뷰 | 남자친구를 잃고 내가 찾은 것: 나의 내면아이 (feat. 나를 찾는 거 그거 어떻게 하는건데),['169'],,15,구독자 431명
110,2020/05/12 21:17:25,인천시 긴급재난지원금의 궁금한 모든 것! 리뷰 Q&A / 클릭! 인천 리뷰(0511),['74'],,2,구독자 237명
111,2020/05/12 21:17:38,서밋아레나 리뷰 영상) 역전 각 보는 유리아 하드 캐리,['694'],,9,3000.0
112,2020/05/12 21:17:52,남녀 둘만 갇히면 생기는 일 영화 [ 패신저스 ] 리뷰,['41'],,5,구독자 25명
113,2020/05/12 21:18:06,"리뷰//""이케아 레르함 식탁의자, 가성비 끝판왕!!"" - IKEA LERMAMN",['32'],,8,구독자 93명
114,2020/05/12 21:18:19,[야구보라2 9화] KBO리그 5월 2주차 리뷰 & 5월 3주차 프리뷰,['185'],,9,구독자 842명
115,2020/05/12 21:18:32,최루탄 가스속에서도 숨쉴수 있게 해주는 공기 청정기?[IQAir HP250 리뷰],['103'],,5,7000.0
116,2020/05/12 21:18:45,환상적인 선셋 오션뷰\ 이름난 캠핑장\태안 둘레길오캠리뷰\혼술\Solo camping \먹방,['17'],,1,구독자 75명
117,2020/05/12 21:18:58,병투 KV- 2 리뷰,['1'],,1,구독자 2명
118,2020/05/12 21:19:30,몽키 [에오스레드] 소서72달성 광산4층3층리뷰!!,['1365'],,5,10000.0
,Now,Title,View,Coment,Like,Subscriber
0,2020/05/18 20:22:37,바이러스로 인해 문명을 잃어버린 인류의 미래 [영화리뷰 결말포함],['4515'],,385,50000.0
1,2020/05/18 20:22:50,초능력자 고등학생의 좌충우돌 축제이야기 -사이키 쿠스오의 재난- 애니 실사화 [영화리뷰 결말포함],['3916'],,83,70000.0
2,2020/05/18 20:23:02,「카트라이더 리그 4강 3경기 HLE VS ROX 경기리뷰!(feat.에이스결정전)」,['23292'],,801,
3,2020/05/18 20:23:14,배그정점의 꿀잼 패치리뷰 (Feat. 킹갓베릴),['821'],,101,90000.0
4,2020/05/18 20:23:27,비행기 승객들을 공격하는 미녀 좀비 승무원들,['97443'],,1000.0,
5,2020/05/18 20:23:40,누군가에게 이젠 없으면 안 되는 삼각대가 될 모노포드 리뷰 (feat. ifootage Cobra2 C180),['336'],,36,30000.0
6,2020/05/18 20:23:53,[슬기로운의사생활 10화리뷰] 러브라인을 보는 의사부부의 극명한 온도차 (feat.드알못 이과남),['150681'],,6000.0,30000.0
7,2020/05/18 20:24:07,공격모션 복싱? VIP전설 프로콥토돈 만렙 리뷰! | Jurassic world the game procopthodon,['4072'],,116,10000.0
8,2020/05/18 20:24:20,상남자 추천 CPU쿨러 3RSYS RC500 핑크 (조금늦은) 리뷰,['1360'],,136,10000.0
9,2020/05/18 20:24:32,"푸니타운 핸드메이드 인형 몽땅 리뷰✨(안녕하새우, 라떼곰, 고덕이, 꼬마봉지주먹밥)",['1064'],,134,20000.0
10,2020/05/18 20:24:45,"각성기가 엄청 세지는 ""시로코 산물"" 풀셋 리뷰! 시로코 산물을 분석해보자! [던파, 지혜의산물 리뷰]",['5046'],,138,3000.0
11,2020/05/18 20:24:57,[영화리뷰] 전 세계 1억 명이 보던 중 발생한 역대급 방송사고,['970'],,29,
12,2020/05/18 20:25:10,에르메스 신발 9가지 비교 리뷰(가격포함) / 솔직한 에르메스 신발 후기,['182'],,24,1000.0
13,2020/05/18 20:25:24,대기업이 한 남자의 자동차에 폭탄을 설치하면 벌어지는 일 [영화리뷰/결말포함],['18412'],,325,10000.0
14,2020/05/18 20:25:36,부부의 세계 15회 16회 결말 리뷰 / 욕하면서 마지막회 결말 같이봐요!,['309'],,7,1000.0
15,2020/05/18 20:25:49,[결말포함] 모든걸 가진 폭군이 딱 하나 못가진것,['8798'],,53,
16,2020/05/18 20:26:05,부부의 세계 결말 리뷰 / 시청자들을 위한  따뜻한 선물,['53753'],,502,4000.0
17,2020/05/18 20:26:17,미술전공자에게 물었습니다! 솔비에게 재능이 있냐고🖌 [그림리뷰] 연예인 화가로🎨 10년동안 살아남은 비결,['478'],,44,20000.0
18,2020/05/18 20:26:30,(영화리뷰 결말포함) 망원경으로 옷을 벗고 있는 여자를 본 후  미스터리한 시간 속에 갇히는 남자,['27742'],,270,30000.0
19,2020/05/18 20:26:42,향후 방향에 대한 고찰 (우리집 술 리뷰),['3242'],,159,10000.0
20,2020/05/18 20:26:55,[리뷰+나눔] 편의점 일회용 전자담배 버블몬 버블스틱 1.5,['947'],,114,10000.0
21,2020/05/18 20:27:09,"비빔면 5종 비교리뷰/칼빔면,진비빔면,팔도비빔면,찰비빔면,메밀비빔면",['40'],,6,2000.0
22,2020/05/18 20:27:22,역시 데코 맛집...👍🏻 쉼슬라임 후기! / 슬라임 리뷰 / 인스타 슬라임 / slime review / スライムレビュー / 점섞슬 / 박뮤즈,['23288'],,892,30000.0
23,2020/05/18 20:27:34,비행기에서 테러범을 찾아야 하는 그남자[영화리뷰/결말포함],['10078'],,151,20000.0
24,2020/05/18 20:27:46,[牛5] 바이킹에 의해 몸이 두 동강 나 버린 남자의 이유,['40641'],,1000.0,
25,2020/05/18 20:27:58,현지인들이 직접 연기한 영화 (영화 트래쉬 결말포함 리뷰),['1046'],,15,3000.0
26,2020/05/18 20:28:14,기독교인이 본 부부의 세계 결말 리뷰,['480'],,40,10000.0
27,2020/05/18 20:28:26,[60초리뷰] 🌊여름을 부숴버릴 쇼트팬츠!! 빠져든다 빠져든다... 레드썬!⏱｜feat.티보초이,['47'],,1,4000.0
28,2020/05/18 20:28:39,부부의세계16화/마지막회리뷰-지선우와 고예림 여다경의 선택에 따른 결말분석,['21815'],,453,10000.0
29,2020/05/18 20:28:52,"1,000개의 방을 통과해야 빠져나갈 수 있는 귀여운(?) 귀신의 집, ""스푸키 점프 스케어 맨션"" 공포게임 스토리 리뷰",['51273'],,1000.0,100000.0
30,2020/05/18 20:29:05,"[영화리뷰 / 결말포함] 자판기에 ""거.시.기"" 가 껴버린 19금 할아버지 ㅋㅋㅋ (1/2)",['9425'],,137,4000.0
31,2020/05/18 20:29:17,짱구는 못말려 극장판 6기 : 돼지발굽 대작전 [결말포함/리뷰],['2580'],,120,10000.0
32,2020/05/18 20:29:30,[슬기로운의사생활] 10화 리뷰 '커플들의 미래' [Hospital Playlist] ep10 review 'The Future of Couples',['34671'],,504,3000.0
33,2020/05/18 20:29:46,[와인딩리뷰] 셀토스(SELTOS) 1.6T 2WD 와인딩에서의 성능은? 코나처럼 달릴 줄 알았어...,['350'],,49,70000.0
34,2020/05/18 20:29:57,좀비고 온라인 강의 1교시 어썸패스 리뷰 / 좀비고 풍선괴도 김새봄 / 좀비고 꼬마탐정 하린 / 좀비고 어썸패스 / 좀비고 어썸택배 20개 / 좀비고 스킨 리뷰,['398'],,25,10000.0
35,2020/05/18 20:30:09,[슬기로운 의사생활 6-7화 리뷰] 이걸 이렇게까지 고증한다고요? 의대생을 깜짝 놀라게 한 슬의생,['400'],,42,1000.0
36,2020/05/18 20:30:21,이븐롤 퍼터 리뷰 ⛳️ 퍼팅이 잘 될 수 밖에 없는 이유,['163'],,16,9000.0
37,2020/05/18 20:30:33,[감성리뷰] 트래버스가 보여준 네가지 Scene: ASMR+차박+캠핑+오프로드+온로드,['2531'],,47,8000.0
38,2020/05/18 20:30:45,신의탑 3부 63화 리뷰[칼라반vs화이트],['17774'],,216,10000.0
39,2020/05/18 20:30:56,디아블로2 리마스터가 나왔다? 드루이드 리뷰 2편  Diablo2 Median XL 버전 ACT1 안다리엘 클리어,['667'],,6,2000.0
40,2020/05/18 20:31:08,디아블로2 리마스터가 나왔다? 드루이드 리뷰 1편  Diablo2 Median XL 버전 ACT1 안다리엘 클리어,['1257'],,14,2000.0
41,2020/05/18 20:31:24,오딘 !! 아직은 쓸만한데?? 프로듀스 똥캐 1위!! 오딘 2티어 리뷰 - Marvel 퓨처파이트/마퓨파/MFF,['864'],,97,10000.0
42,2020/05/18 20:31:36,2020 KBO 개막 2주차 리뷰&프리뷰 [잇따티비 W],['290'],,38,구독자 446명
43,2020/05/18 20:31:48,"조금 늦은! 많은 이벤트, 패키지 효율 리뷰 [테일이의 A3 스틸 얼라이브]",['487'],,9,9000.0
44,2020/05/18 20:31:59,아반떼 구입 전 꼭 보세요! 모던트림 꼼꼼한 리뷰. 차알못 와이프의 아반떼 CN7 1.6 가솔린 모던트림 + 내비 시승기 1부. Hyundai Elantra Avante,['649'],,12,구독자 338명
45,2020/05/18 20:32:11,긱베이프 이지스 팟 리뷰! : 누수가 왜 안나냐고!!!! 왜!!! (geek vape aegis pod),['261'],,29,5000.0
46,2020/05/18 20:32:23,[킹오파올스타] 건달학 박사 존 시나 리뷰! 이게 53코스트라고? (KOF ALL STAR) WWE collaboration JOHN CENA,['266'],,26,
47,2020/05/18 20:32:36,"명품립스틱 3대장 리뷰! 에르메스립스틱, 구찌립스틱, 돌체앤가바나립스틱 리뷰",['26325'],,452,270000.0
48,2020/05/18 20:32:48,"해외 유명 요리사 ""칼""(Breaking Knife) 리뷰",['1285'],,36,10000.0
49,2020/05/18 20:33:00,화소빨에 속지말자. 모토로라 원 하이퍼 리뷰 [4K],['1242'],,135,540000.0
50,2020/05/18 20:33:12,편안함속 아름다움. 뉴발란스 992 언박싱 리뷰!,['12581'],,229,80000.0
51,2020/05/18 20:33:24,[핑퐁부부] 탁구용품리뷰-닛타쿠에서 새롭게 출시된 경도50 선수지급용 특주버전 러버 파스탁G1 모리스토2000 솔직리뷰!!,['216'],,24,3000.0
52,2020/05/18 20:33:42,"이제 리뷰 더 안주겠는데..? 2070 슈퍼 리뷰 (웨이코스 제공) 2070S 불칸, 2070S 어드벤스, 2070S JS V2(내꺼) 제품별 비교!! (불칸 클럭 정정 1995)",['17189'],,509,50000.0
53,2020/05/18 20:33:54,[지박소년 하나코군] 고스트호텔 시리즈 리뷰!//지하군//애니//굿즈//아오이,['338'],,31,구독자 277명
54,2020/05/18 20:34:07,"증모술로 유명한 ""코모리치"" 업체 리뷰(본점)",['93'],,9,구독자 550명
55,2020/05/18 20:34:19,,['100'],,14,구독자 927명
56,2020/05/18 20:34:32,하비킴 라이브 스파이더 홀오브아머 리뷰 끝내고 ...,['1124'],,57,10000.0
57,2020/05/18 20:34:46,드라마 부부의세계 마지막회 줄거리 및 리뷰,['925'],,,
58,2020/05/18 20:34:59,[리뷰] 미해병 고어텍스 비비,['517'],,,
59,2020/05/18 20:35:12,"테슬라 모델Y 뒷좌석 상세 리뷰! 카시트하고 얼마나 편할가? + 리클라인, 승차감",['370'],,26,구독자 437명
60,2020/05/18 20:35:25,티엠포 아카데미 FG/MG 사이즈리뷰 [신었을 때 발이 아프면 손이안가죠?],['983'],,40,10000.0
61,2020/05/18 20:35:37,"어둠속으로(Into the Night) 시즌 1 리뷰 : ""시즌 2 인기 조건부 추천"" || 넷플릭스 드라마 | 지구종말 아포칼립스 | 벨기에 | 5월 신작 | 가수 비(정지훈)",['112'],,4,2000.0
62,2020/05/18 20:35:50,조던34 로우 리뷰(JORDAN34 Low Performance Review),['152'],,10,6000.0
63,2020/05/18 20:36:02,남자 여름 코디 & 국민신발 반스 체커보드 슬립온 리뷰!! 왜 많이 사나 했더니 ㄷㄷ,['721'],,44,4000.0
64,2020/05/18 20:36:15,"더킹 영원의군주 9,10회 리뷰",['1253'],,34,구독자 88명
65,2020/05/18 20:36:36,"아우디 A7 실용성 리뷰! 카시트 끼우고 패밀리카?(전민준, 리뷰, 솔직)",['742'],,12,6000.0
66,2020/05/18 20:36:49,킹성비 신발 브랜드! 깔끔한 여름 가성비 샌들 리뷰! (ft. 슈펜),['1130'],,112,80000.0
67,2020/05/18 20:37:01,🦄 리틀슬라임 리뷰🦄  E렇게 ㅇr기ㅈr기하고 귀여운 느낌 가득한 Slime 같이 보실래요?,['193'],,12,구독자 57명
68,2020/05/18 20:37:13,다시돌아온 대덩크시대!!! 덩크로우 레이저 오렌지 (리뷰 & 착샷 & 코디 & 사이즈팁),['555'],,30,2000.0
69,2020/05/18 20:37:26,부부의 세계를 본 50대 부부의 솔직한 리얼 리뷰 - 애틀란타 유튜부부 - 미국서 드라마를 보고 리뷰를 했어요,['268'],,20,구독자 473명
70,2020/05/18 20:37:38,[애니리뷰] 오빠를 진심으로 사랑한 여동생의 이야기,['26337'],,581,30000.0
71,2020/05/18 20:37:50,[롤] PBE 선공개 우주여행사 바드 서폿 스킨 리뷰 (feat. 롤 스킨 이벤트 당첨자 발표 & 이벤트 2탄!),['627'],,42,1000.0
72,2020/05/18 20:38:03,100년 색소폰 사용 후기!! - 은종선 선생님 인터뷰 [ 색소폰 리뷰 - 부샤 트루톤 ],['42'],,7,2000.0
73,2020/05/18 20:38:15,[UFC 리뷰] 내 생애 오브레임 역전승을 보다니! | 5/17(일) UFC 리뷰,['1202'],,53,4000.0
74,2020/05/18 20:38:27,[제품 리뷰] 허공답보 HOVERPEN 멋진 CEO처럼 책상을 장식해 보세요,['55'],,5,9000.0
75,2020/05/18 20:38:39,아이패드 프로 4세대 12.9인치 리뷰 - 구입부터 기본설정까지 함께해요!,['1154'],,34,10000.0
76,2020/05/18 20:38:52,[야구보라2 10화] KBO리그 5월 3주차 리뷰 & 5월 4주차 프리뷰,['86'],,6,구독자 839명
77,2020/05/18 20:39:04,[3분 리뷰] IKEA(이케아) RAJTAN Spice jar + BEKVÄM Spice rack 분석,['15'],,4,
78,2020/05/18 20:39:16,미스터트롯 진선미 베스트 레코드판 한정판??리뷰??미스터트롯 레트로감성 LP로??,['100'],,8,10000.0
79,2020/05/18 20:39:29,[리뷰] HK-Gaming과 합작으로 출시된 DURGOD 첫 미니키보드! DURGOD HADES 68Key(4K),['16'],,2,
80,2020/05/18 20:39:41,최신형) 에어부산 A321LR 모형비행기 리뷰 (1:200 scale),['203'],,29,1000.0
81,2020/05/18 20:40:04,티피오스 휴모아 어깨 안마기 리뷰 shoulder massage review 가성비 추천 마사지 건 사용법 소개 korea 김톰슨 2020 0517,['139'],,7,6000.0
82,2020/05/18 20:40:16,듀얼팬 리뷰,['2'],,0,구독자 398명
83,2020/05/18 20:40:29,"명품 레플리카 ""스톤아일랜드 가먼트맨투맨 M"" 리얼리뷰!! 15편 [지니웨이]",['30'],,1,
84,2020/05/18 20:40:41,"[유리뷰] 한컴타자x뉴이스트, 이게 무슨 조합이람? (Hancom TAJA NUEST mode)",['59'],,10,구독자 172명
85,2020/05/18 20:40:54,[3공다꾸] 작지만 반짝반짝✨ 이공 문구 에세이 💗 북리뷰 & 다이어리 꾸미기 🧸💕,['33'],,4,
86,2020/05/18 20:41:06,엘지 벨벳 실물 진짜 이쁘냐??? 사용후기 및 실물 디자인 리뷰 [물방울폰],['38'],,5,
87,2020/05/18 20:41:18,[액상리뷰/나눔]2탄 SKWEZED 2종액상!! 1탄과의 다른!!반전!!,['342'],,131,3000.0
88,2020/05/18 20:41:31,레오랑 오레오 한 반응│새로워진 달콤한 웨하스스틱 ASMR 리뷰│블랙시츄 레오 강아지 브이로그,['58'],,7,1000.0
89,2020/05/18 20:41:43,[주인공tv/Airsoftgun] 가성비 스틸타겟 리뷰,['140'],,5,1000.0
90,2020/05/18 20:41:55,FXDR114 리뷰 주행편 (FXDRS),['116'],,7,
91,2020/05/18 20:42:08,각하! 정치를 좀 대국적으로 하십시요!! ( 아크로모형 ppk리뷰 ),['34'],,5,구독자 150명
92,2020/05/18 20:42:20,가난한자의 커스텀샾!! Fender Road Worn Tele 리뷰~!!,['111'],,12,
93,2020/05/18 20:42:32,⌚ [리뷰] 애플워치 밴드 스트랩 모아보기 (일명 줄질) | 시계 패션 워치페이스 가죽 메탈,['56'],,6,3000.0
94,2020/05/18 20:42:45,드래곤빌리지 하데스 SSS 최초 리뷰,['408'],,20,2000.0
95,2020/05/18 20:42:57,"피스마이너스원(피마원) 신상리뷰: 데이지 팔찌, 백팩, 버킷햇 (feat.피마원 선착순 구매법)",['118'],,13,구독자 311명
96,2020/05/18 20:43:09,반바지 스타일링TIP💁‍♀️ 바이오워싱 하프팬츠 리뷰🙆🏻‍♂️,[],,1,30000.0
97,2020/05/18 20:43:22,전국10대 만두 서산맛집 15만원 FLEX 맛집리뷰 배송까지,['56'],,6,1000.0
98,2020/05/18 20:43:34,새로운 제품 넘버링을 가진 뉴발란스x카사블랑카  리뷰,['18'],,8,1000.0
99,2020/05/18 20:43:47,ICLR 2020 리뷰(3): 머신러닝과 헬스케어 (1),['51'],,0,2000.0
100,2020/05/18 20:43:59,이것은 마치 노트북계의 스포츠카 / 노트북 리뷰 GIGABYTE AORUS 17G XB i7 [노리다],['125'],,7,30000.0
101,2020/05/18 20:44:24,음악리뷰]흰수염고래_YB[윤도현] 위로와 힘이 되는 노래,['15'],,4,2000.0
102,2020/05/18 20:44:38,"한일커플 【미오의 고품격 리뷰】  ""아마존 1위 삼각대"" 추천 리뷰",['71'],,12,구독자 208명
103,2020/05/18 20:44:50,"토니퍼거슨vs저스틴 게이치 (퍼빡이들 기죽지마) 경기 리뷰 퍼거슨 패배 이유 게이치 승리 이유(카운터, 파워?) 라이트급에서 하빕맥그리거퍼거슨3파전 아직 안끝났어 (6번째 업로드)",['4445'],,75,2000.0
104,2020/05/18 20:45:02,"수부지가 써본 롬앤 베러 댄 매트 쿠션 리뷰🤍 들어는 봤나, 무광 쿠션?!🤭/romand better than matte cushion review | 헤이미 HEYMII",['197'],,21,2000.0
105,2020/05/18 20:45:15,무려 슈페셋을 리뷰중,['12'],,2,구독자 54명
106,2020/05/18 20:45:27,제품리뷰 | 나인티플러스 크로스오버 윈드브레이커 | 바람막이 리뷰 | 축구용품,['24'],,5,구독자 360명
107,2020/05/18 20:45:40,삐아에서 파데가⁉️삐아 라스트 스킨 리얼리뷰|저렴이파데|파데추천|광고❌,['150'],,13,1000.0
108,2020/05/18 20:45:52,"휘온, 여러종류의 꼬치! 다양한 꼬치 리뷰먹방! (Hwion, Various kinds of skewers! Various skewers review mukbang!)",['2221'],,67,4000.0
109,2020/05/18 20:46:05,"14편) 마지막편 도덕경, 똑친과 함께하는 도덕경 리뷰 73, 78, 81장",['9'],,3,구독자 286명
110,2020/05/18 20:46:18,"[주식리뷰] 제2의 렘데시비르 관련주! 조아제약, JW중외제약, SK케미칼, '나타모스타트' 코로나19치료제 수혜주, 제약바이오 종목 긴급공개!",['805'],,35,
111,2020/05/18 20:46:30,[낚시용품 REVIEW] 64+ 밀어뜰채 리뷰!!,['661'],,14,1000.0
112,2020/05/18 20:46:42,테슬라 모델 Y의 깔끔한 루프랙 구입! 언박싱과 설치 방법 리뷰,['1811'],,103,8000.0
113,2020/05/18 20:46:55,[라이프애프터#20] 유탄이 있는 돌격소총 A2리뷰,['133'],,6,
114,2020/05/18 20:47:07,그래니의 저택 리뷰,['35'],,4,구독자 235명
115,2020/05/18 20:47:19,부동산중개업 직업리뷰 [오픈Car톡]🍭 관악구 중개의 달인을 만나다/28살에 월3000만원!?🙋🏻‍♀,['295'],,20,구독자 158명
116,2020/05/18 20:47:31,광명 푸르지오 센트베르 전격오픈 현장리뷰,['35'],,4,구독자 398명
117,2020/05/18 20:47:44,[빈;어스] 대신 먹어볼게요 01ㅣ버블티 리뷰(ENG SUB),['72'],,14,구독자 55명
118,2020/05/18 20:47:57,"페스룸 내돈내사 리얼생생 리뷰 2탄(힐링브러쉬,입욕제,샴푸,스펀지타올)",['49'],,4,구독자 32명
,Now,Title,View,Coment,Like,Subscriber
0,2020/05/21 20:24:07,[영화리뷰/결말포함] 하필.. 불곰국에 추락한 UFO의 최후,['65211'],,477,css-build:shady
1,2020/05/21 20:24:31,[영화리뷰/결말포함] 지구인 100명을 희생시켜 영생을 누리는 0.001% 외계 종족의 삶,['136'],,9,css-build:shady
2,2020/05/21 20:24:51,"인텔 10세대 CPU 다 가져왔습니다. 9세대와 비교 리뷰 해봐요! (i5-10400, i7-10700K, i9-10900K)",['50318'],,1000.0,150000.0
3,2020/05/21 20:25:07,GV80 전문지식 없는 무근본 리뷰 1주일만에 구독 3천명 증가,['4302'],,472,60000.0
4,2020/05/21 20:25:21,'풍덩!!'빠지는 듯 한 힐링 슬라임 꺆 - 늪지슬라임리뷰,['1971'],,215,960000.0
5,2020/05/21 20:25:34,{삼승인} 내돈내산! 토마토주스 슬라임 리뷰! 🍅,['900'],,,60000.0
6,2020/05/21 20:25:47,이야.. 발리어 스킬에서 용이나가네? / 발리어 용의 불꽃 스킨 리뷰,['333'],,35,20000.0
7,2020/05/21 20:25:59,네이버 리뷰 1위 양갈비 VS 청담동 명품 양갈비,['2610'],,288,110000.0
8,2020/05/21 20:26:13,포르쉐911 GT3 리뷰 - 와이프 허락받고 드림카를 손에쥐다 ㅣ 모두의리뷰,['4889'],,183,90000.0
9,2020/05/21 20:26:25,"[Eng] 안치홍도 송화한테 쓴 남자들의 작업기술?!│슬기로운의사생활 10화 리뷰│ Episode 10 of ""Hospital playlist"" reviewed by doctors",['15671'],,716,10000.0
10,2020/05/21 20:26:39,드래곤볼 프리저의 왼팔 핑크보이 도도리아(ドドリア/ Dodoria) - 리뷰플레이,['132'],,16,10000.0
11,2020/05/21 20:26:51,[한자] 메이플스토리 5월 21일 업데이트 중요 업데이트 리뷰 [메이플스토리,['11036'],,108,100000.0
12,2020/05/21 20:27:04,본격 아싸 능욕하는 애니(애니리뷰-러브코미디),['2899'],,80,10000.0
13,2020/05/21 20:27:18,(나눔)맛있는 타격감을 원한다면 스퀴즈드 액상 🍏🍑🥭🍊 잠옷 입고 리뷰하기,['276'],,36,50000.0
14,2020/05/21 20:27:30,훈남 의사가 보는 슬기로운 의사생활 7화 리뷰!,['196'],,10,10000.0
15,2020/05/21 20:27:43,[영화리뷰/결말포함]1만 구독 이벤트 영상 (일사표) 1인칭 사실주의 표현 주의자 [32],['227'],,22,10000.0
16,2020/05/21 20:27:59,"🚨 요.청.폭.주!! 🚨 세상 짜릿한 촉감에 ""훅-가""?! ⭐😍 (feat. 슬라임 섞기) | ‘후카 슬라임’ 총 9개 본격 리뷰! (토킹) 🍎 [사과] slime asmr",['61998'],,2000.0,110000.0
17,2020/05/21 20:28:15,마트로나 리뷰! 최신 자사덱 등장? 그리고 PVP! [일곱개의대죄] [구스마일],['1100'],,109,150000.0
18,2020/05/21 20:28:28,아빠들을 위한 포르쉐 파나메라 리뷰 | g80 가격이면 고민 되는데?,['2441'],,36,10000.0
19,2020/05/21 20:28:42,[오버워치] 리퍼 '가면' 스킨리뷰!! (4주년 감사제 신스킨),['300'],,14,
20,2020/05/21 20:28:54,여자가 보는 플러그인 하이브리드 자동차 BMW 530e 리뷰!! [남탕 with 빛베리] [LE with LUMIERE BERRY] [BMW],['591'],,34,5000.0
21,2020/05/21 20:29:09,[오버워치] 애쉬 '빨간 모자' 스킨리뷰!! (4주년 감사제 신스킨),['561'],,23,
22,2020/05/21 20:29:24,"버터가 건강해? 기버터 (GHEE) 6종 리뷰 [저탄고지, 다이어트, 키토제닉]",['263'],,25,20000.0
23,2020/05/21 20:29:37,(영화리뷰/결말포함) 뮤지컬 무대에 잠입한 연쇄살인범의 살인 참극,['3437'],,60,3000.0
24,2020/05/21 20:29:50,[오버워치] 메르시 '용기수' 스킨리뷰! (4주년 감사제 신스킨),['751'],,23,
25,2020/05/21 20:30:02,[와인딩리뷰] 그랜저 IG(GRANDEUR IG) 2.4 와인딩에서의 성능은? 큐랜저를 박살내봅시다!!,['7975'],,192,70000.0
26,2020/05/21 20:30:19,[오버워치] 젠야타 '위칠로포치틀리' 스킨리뷰!! (4주년 감사제 신스킨),['341'],,16,
27,2020/05/21 20:30:32,[병맛 영화리뷰](끝까지리뷰) 부부의날 보는 매콤한 외계인 부부의 세계 '에이리언 지구 대침공',['135'],,3,100000.0
28,2020/05/21 20:30:44,인텔 10세대 10900K 리뷰 / ES 버전과 시판버전 비교 및 2666MHz 클럭과 4000MHz 램클럭 성능 비교,['14402'],,485,60000.0
29,2020/05/21 20:30:57,피도 눈물도 없는 그녀의 실체[영화리뷰/결말포함],['45452'],,579,20000.0
30,2020/05/21 20:31:09,로구울 팬게임 리뷰,['323'],,26,2000.0
31,2020/05/21 20:31:21,"[신의탑 8화 리뷰] 너의 ""기대""만 떨어집니다",['6198'],,280,30000.0
32,2020/05/21 20:31:35,제가 출연한 영화 죠시즈 직접 한번 리뷰해봤습니다 같이 봐요! | 후지이미나 FujiiMina | 일상,['1085'],,213,
33,2020/05/21 20:31:53,미국 3대 머슬카 뭔지 아는사람? 레고 테크닉 닷지 차저 리뷰,['6200'],,399,190000.0
